id,title,type,release_year,age_certification,runtime,genre,production_countries,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,Revenue(In Millions)
ts21223,Pokémon,SHOW,1997,TV-Y7,22,'family',['JP'],7.4,198.0,115.356,7.4,293
tm191013,Boogie Nights,MOVIE,1997,R,156,'drama',['US'],7.9,261563.0,20.436,7.9,64
tm122434,Forrest Gump,MOVIE,1994,PG-13,142,'drama',['US'],8.8,2021343.0,63.449,8.8,76
tm122434,Forrest Gump,MOVIE,1994,PG-13,142,'romance',['US'],8.8,2021343.0,63.449,8.8,76
tm25947,Snatch,MOVIE,2000,R,103,'crime',"['US', 'GB']",8.3,841435.0,25.203,8.3,111
tm25947,Snatch,MOVIE,2000,R,103,'comedy',"['US', 'GB']",8.3,841435.0,25.203,8.3,111
tm43808,The Talented Mr. Ripley,MOVIE,1999,R,139,'thriller',['US'],7.4,207524.0,13.78,7.4,51
tm43808,The Talented Mr. Ripley,MOVIE,1999,R,139,'drama',['US'],7.4,207524.0,13.78,7.4,51
tm43808,The Talented Mr. Ripley,MOVIE,1999,R,139,'crime',['US'],7.4,207524.0,13.78,7.4,51
ts20339,One Piece,SHOW,1999,TV-14,23,'animation',['JP'],8.8,117129.0,143.457,8.8,202
ts20339,One Piece,SHOW,1999,TV-14,23,'action',['JP'],8.8,117129.0,143.457,8.8,202
ts20339,One Piece,SHOW,1999,TV-14,23,'comedy',['JP'],8.8,117129.0,143.457,8.8,202
ts20339,One Piece,SHOW,1999,TV-14,23,'drama',['JP'],8.8,117129.0,143.457,8.8,202
ts20339,One Piece,SHOW,1999,TV-14,23,'fantasy',['JP'],8.8,117129.0,143.457,8.8,202
ts5145,The Challenge,SHOW,1998,TV-14,40,'reality',['US'],7.8,3362.0,18.075,7.8,136
ts5145,The Challenge,SHOW,1998,TV-14,40,'comedy',['US'],7.8,3362.0,18.075,7.8,136
ts5145,The Challenge,SHOW,1998,TV-14,40,'drama',['US'],7.8,3362.0,18.075,7.8,136
ts5145,The Challenge,SHOW,1998,TV-14,40,'scifi',['US'],7.8,3362.0,18.075,7.8,136
tm191110,Titanic,MOVIE,1997,PG-13,194,'drama',['US'],7.9,1146825.0,155.683,7.9,250
tm191110,Titanic,MOVIE,1997,PG-13,194,'romance',['US'],7.9,1146825.0,155.683,7.9,250
ts34435,Cowboy Bebop,SHOW,1998,TV-14,25,'animation',['JP'],8.9,115448.0,35.402,8.9,208
ts34435,Cowboy Bebop,SHOW,1998,TV-14,25,'action',['JP'],8.9,115448.0,35.402,8.9,208
ts34435,Cowboy Bebop,SHOW,1998,TV-14,25,'scifi',['JP'],8.9,115448.0,35.402,8.9,208
ts34435,Cowboy Bebop,SHOW,1998,TV-14,25,'western',['JP'],8.9,115448.0,35.402,8.9,208
ts34435,Cowboy Bebop,SHOW,1998,TV-14,25,'comedy',['JP'],8.9,115448.0,35.402,8.9,208
ts34435,Cowboy Bebop,SHOW,1998,TV-14,25,'drama',['JP'],8.9,115448.0,35.402,8.9,208
ts34435,Cowboy Bebop,SHOW,1998,TV-14,25,'thriller',['JP'],8.9,115448.0,35.402,8.9,208
tm192037,Starship Troopers,MOVIE,1997,R,129,'scifi',['US'],7.3,291452.0,29.5,7.3,220
tm192037,Starship Troopers,MOVIE,1997,R,129,'action',['US'],7.3,291452.0,29.5,7.3,220
tm192037,Starship Troopers,MOVIE,1997,R,129,'thriller',['US'],7.3,291452.0,29.5,7.3,220
tm27395,Mission: Impossible II,MOVIE,2000,PG-13,123,'thriller',['US'],6.1,337987.0,29.392,6.1,239
tm27395,Mission: Impossible II,MOVIE,2000,PG-13,123,'action',['US'],6.1,337987.0,29.392,6.1,239
tm113513,Dumb and Dumber,MOVIE,1994,PG-13,107,'comedy',['US'],7.3,379999.0,31.852,7.3,225
ts20983,Neon Genesis Evangelion,SHOW,1995,TV-14,24,'drama',['JP'],8.5,66629.0,49.27,8.5,50
ts20983,Neon Genesis Evangelion,SHOW,1995,TV-14,24,'scifi',['JP'],8.5,66629.0,49.27,8.5,50
ts20983,Neon Genesis Evangelion,SHOW,1995,TV-14,24,'animation',['JP'],8.5,66629.0,49.27,8.5,50
ts20983,Neon Genesis Evangelion,SHOW,1995,TV-14,24,'action',['JP'],8.5,66629.0,49.27,8.5,50
ts20983,Neon Genesis Evangelion,SHOW,1995,TV-14,24,'fantasy',['JP'],8.5,66629.0,49.27,8.5,50
ts20983,Neon Genesis Evangelion,SHOW,1995,TV-14,24,'thriller',['JP'],8.5,66629.0,49.27,8.5,50
tm192405,Gattaca,MOVIE,1997,PG-13,106,'scifi',['US'],7.8,300701.0,17.789,7.8,297
tm192405,Gattaca,MOVIE,1997,PG-13,106,'thriller',['US'],7.8,300701.0,17.789,7.8,297
tm192405,Gattaca,MOVIE,1997,PG-13,106,'romance',['US'],7.8,300701.0,17.789,7.8,297
tm192405,Gattaca,MOVIE,1997,PG-13,106,'drama',['US'],7.8,300701.0,17.789,7.8,297
tm116655,Léon: The Professional,MOVIE,1994,R,111,'crime',"['US', 'FR']",8.5,1137357.0,51.406,8.5,47
tm116655,Léon: The Professional,MOVIE,1994,R,111,'drama',"['US', 'FR']",8.5,1137357.0,51.406,8.5,47
tm116655,Léon: The Professional,MOVIE,1994,R,111,'action',"['US', 'FR']",8.5,1137357.0,51.406,8.5,47
tm116655,Léon: The Professional,MOVIE,1994,R,111,'thriller',"['US', 'FR']",8.5,1137357.0,51.406,8.5,47
tm116655,Léon: The Professional,MOVIE,1994,R,111,'european',"['US', 'FR']",8.5,1137357.0,51.406,8.5,47
ts21567,Gilmore Girls,SHOW,2000,TV-14,46,'comedy',['US'],8.2,121462.0,58.578,8.2,79
ts21567,Gilmore Girls,SHOW,2000,TV-14,46,'drama',['US'],8.2,121462.0,58.578,8.2,79
tm116488,Natural Born Killers,MOVIE,1994,R,118,'thriller',['US'],7.3,11.0,21.933,7.3,111
tm116488,Natural Born Killers,MOVIE,1994,R,118,'drama',['US'],7.3,11.0,21.933,7.3,111
tm116488,Natural Born Killers,MOVIE,1994,R,118,'crime',['US'],7.3,11.0,21.933,7.3,111
tm116488,Natural Born Killers,MOVIE,1994,R,118,'action',['US'],7.3,11.0,21.933,7.3,111
tm11556,The Quick and the Dead,MOVIE,1995,R,107,'action',"['JP', 'US']",6.5,93767.0,13.056,6.5,96
tm11556,The Quick and the Dead,MOVIE,1995,R,107,'thriller',"['JP', 'US']",6.5,93767.0,13.056,6.5,96
tm11556,The Quick and the Dead,MOVIE,1995,R,107,'western',"['JP', 'US']",6.5,93767.0,13.056,6.5,96
tm11556,The Quick and the Dead,MOVIE,1995,R,107,'romance',"['JP', 'US']",6.5,93767.0,13.056,6.5,96
tm56574,You've Got Mail,MOVIE,1998,PG,119,'comedy',['US'],6.7,211635.0,21.724,6.7,289
tm56574,You've Got Mail,MOVIE,1998,PG,119,'romance',['US'],6.7,211635.0,21.724,6.7,289
tm56574,You've Got Mail,MOVIE,1998,PG,119,'drama',['US'],6.7,211635.0,21.724,6.7,289
ts20960,Power Rangers,SHOW,1993,TV-Y7,22,'action',['US'],6.5,22110.0,19.699,6.5,273
ts20960,Power Rangers,SHOW,1993,TV-Y7,22,'scifi',['US'],6.5,22110.0,19.699,6.5,273
ts20960,Power Rangers,SHOW,1993,TV-Y7,22,'fantasy',['US'],6.5,22110.0,19.699,6.5,273
ts20960,Power Rangers,SHOW,1993,TV-Y7,22,'family',['US'],6.5,22110.0,19.699,6.5,273
tm53991,Big Daddy,MOVIE,1999,PG-13,93,'drama',['US'],6.4,215053.0,26.848,6.4,59
tm53991,Big Daddy,MOVIE,1999,PG-13,93,'comedy',['US'],6.4,215053.0,26.848,6.4,59
tm53991,Big Daddy,MOVIE,1999,PG-13,93,'european',['US'],6.4,215053.0,26.848,6.4,59
tm49178,Vampires,MOVIE,1998,R,104,'fantasy',['US'],6.1,58670.0,10.108,6.1,22
tm49178,Vampires,MOVIE,1998,R,104,'action',['US'],6.1,58670.0,10.108,6.1,22
tm49178,Vampires,MOVIE,1998,R,104,'horror',['US'],6.1,58670.0,10.108,6.1,22
tm49178,Vampires,MOVIE,1998,R,104,'thriller',['US'],6.1,58670.0,10.108,6.1,22
ts25252,Yu-Gi-Oh!,SHOW,1998,TV-Y,22,'scifi',['JP'],7.3,21113.0,33.504,7.3,235
ts25252,Yu-Gi-Oh!,SHOW,1998,TV-Y,22,'action',['JP'],7.3,21113.0,33.504,7.3,235
ts25252,Yu-Gi-Oh!,SHOW,1998,TV-Y,22,'family',['JP'],7.3,21113.0,33.504,7.3,235
ts25252,Yu-Gi-Oh!,SHOW,1998,TV-Y,22,'fantasy',['JP'],7.3,21113.0,33.504,7.3,235
ts25252,Yu-Gi-Oh!,SHOW,1998,TV-Y,22,'animation',['JP'],7.3,21113.0,33.504,7.3,235
ts25252,Yu-Gi-Oh!,SHOW,1998,TV-Y,22,'comedy',['JP'],7.3,21113.0,33.504,7.3,235
ts25252,Yu-Gi-Oh!,SHOW,1998,TV-Y,22,'drama',['JP'],7.3,21113.0,33.504,7.3,235
tm191989,Donnie Brasco,MOVIE,1997,R,127,'drama',['US'],7.7,303868.0,22.225,7.7,192
tm191989,Donnie Brasco,MOVIE,1997,R,127,'thriller',['US'],7.7,303868.0,22.225,7.7,192
tm191989,Donnie Brasco,MOVIE,1997,R,127,'crime',['US'],7.7,303868.0,22.225,7.7,192
ts22193,The Magic School Bus,SHOW,1994,TV-Y,26,'animation',"['CA', 'US']",7.8,9829.0,16.83,7.8,212
ts22193,The Magic School Bus,SHOW,1994,TV-Y,26,'scifi',"['CA', 'US']",7.8,9829.0,16.83,7.8,212
ts22193,The Magic School Bus,SHOW,1994,TV-Y,26,'comedy',"['CA', 'US']",7.8,9829.0,16.83,7.8,212
ts22193,The Magic School Bus,SHOW,1994,TV-Y,26,'family',"['CA', 'US']",7.8,9829.0,16.83,7.8,212
ts22193,The Magic School Bus,SHOW,1994,TV-Y,26,'fantasy',"['CA', 'US']",7.8,9829.0,16.83,7.8,212
ts22489,Goosebumps,SHOW,1995,TV-PG,22,'scifi',"['US', 'CA']",7.6,13493.0,63.687,7.6,52
ts22489,Goosebumps,SHOW,1995,TV-PG,22,'thriller',"['US', 'CA']",7.6,13493.0,63.687,7.6,52
ts22489,Goosebumps,SHOW,1995,TV-PG,22,'family',"['US', 'CA']",7.6,13493.0,63.687,7.6,52
ts22489,Goosebumps,SHOW,1995,TV-PG,22,'fantasy',"['US', 'CA']",7.6,13493.0,63.687,7.6,52
ts22489,Goosebumps,SHOW,1995,TV-PG,22,'horror',"['US', 'CA']",7.6,13493.0,63.687,7.6,52
ts22489,Goosebumps,SHOW,1995,TV-PG,22,'music',"['US', 'CA']",7.6,13493.0,63.687,7.6,52
ts21034,InuYasha,SHOW,2000,TV-14,25,'scifi',['JP'],7.9,15823.0,62.355,7.9,98
ts21034,InuYasha,SHOW,2000,TV-14,25,'action',['JP'],7.9,15823.0,62.355,7.9,98
ts21034,InuYasha,SHOW,2000,TV-14,25,'fantasy',['JP'],7.9,15823.0,62.355,7.9,98
ts21034,InuYasha,SHOW,2000,TV-14,25,'romance',['JP'],7.9,15823.0,62.355,7.9,98
ts21034,InuYasha,SHOW,2000,TV-14,25,'animation',['JP'],7.9,15823.0,62.355,7.9,98
ts21034,InuYasha,SHOW,2000,TV-14,25,'comedy',['JP'],7.9,15823.0,62.355,7.9,98
ts21034,InuYasha,SHOW,2000,TV-14,25,'drama',['JP'],7.9,15823.0,62.355,7.9,98
tm121879,A River Runs Through It,MOVIE,1992,PG,123,'drama',['US'],7.2,59854.0,19.58,7.2,9
tm44402,"Girl, Interrupted",MOVIE,1999,R,127,'drama',"['DE', 'US']",7.3,183154.0,20.424,7.3,108
tm44402,"Girl, Interrupted",MOVIE,1999,R,127,'european',"['DE', 'US']",7.3,183154.0,20.424,7.3,108
tm187187,Last Action Hero,MOVIE,1993,PG-13,131,'action',['US'],6.4,150498.0,22.196,6.4,87
tm187187,Last Action Hero,MOVIE,1993,PG-13,131,'fantasy',['US'],6.4,150498.0,22.196,6.4,87
tm187187,Last Action Hero,MOVIE,1993,PG-13,131,'comedy',['US'],6.4,150498.0,22.196,6.4,87
tm187187,Last Action Hero,MOVIE,1993,PG-13,131,'family',['US'],6.4,150498.0,22.196,6.4,87
ts16919,All That,SHOW,1994,TV-G,22,'comedy',['US'],7.5,7718.0,6.688,7.5,89
ts16919,All That,SHOW,1994,TV-G,22,'family',['US'],7.5,7718.0,6.688,7.5,89
ts16919,All That,SHOW,1994,TV-G,22,'music',['US'],7.5,7718.0,6.688,7.5,89
tm6859,My Girl,MOVIE,1991,PG,103,'drama',['US'],6.9,80590.0,20.545,6.9,140
tm6859,My Girl,MOVIE,1991,PG,103,'family',['US'],6.9,80590.0,20.545,6.9,140
tm6859,My Girl,MOVIE,1991,PG,103,'romance',['US'],6.9,80590.0,20.545,6.9,140
tm6859,My Girl,MOVIE,1991,PG,103,'comedy',['US'],6.9,80590.0,20.545,6.9,140
tm6859,My Girl,MOVIE,1991,PG,103,'european',['US'],6.9,80590.0,20.545,6.9,140
tm118238,Wyatt Earp,MOVIE,1994,PG-13,191,'western',['US'],6.7,50774.0,14.677,6.7,258
tm118238,Wyatt Earp,MOVIE,1994,PG-13,191,'crime',['US'],6.7,50774.0,14.677,6.7,258
tm118238,Wyatt Earp,MOVIE,1994,PG-13,191,'action',['US'],6.7,50774.0,14.677,6.7,258
tm118238,Wyatt Earp,MOVIE,1994,PG-13,191,'drama',['US'],6.7,50774.0,14.677,6.7,258
tm111163,Eraser,MOVIE,1996,R,115,'thriller',"['US', 'CA']",6.1,110921.0,19.437,6.1,198
tm111163,Eraser,MOVIE,1996,R,115,'action',"['US', 'CA']",6.1,110921.0,19.437,6.1,198
tm111163,Eraser,MOVIE,1996,R,115,'drama',"['US', 'CA']",6.1,110921.0,19.437,6.1,198
tm111163,Eraser,MOVIE,1996,R,115,'crime',"['US', 'CA']",6.1,110921.0,19.437,6.1,198
tm190835,Neon Genesis Evangelion: The End of Evangelion,MOVIE,1997,Unrated,87,'action',['JP'],8.0,53152.0,32.569,8.0,64
tm190835,Neon Genesis Evangelion: The End of Evangelion,MOVIE,1997,Unrated,87,'drama',['JP'],8.0,53152.0,32.569,8.0,64
tm190835,Neon Genesis Evangelion: The End of Evangelion,MOVIE,1997,Unrated,87,'animation',['JP'],8.0,53152.0,32.569,8.0,64
tm190835,Neon Genesis Evangelion: The End of Evangelion,MOVIE,1997,Unrated,87,'scifi',['JP'],8.0,53152.0,32.569,8.0,64
tm190835,Neon Genesis Evangelion: The End of Evangelion,MOVIE,1997,Unrated,87,'fantasy',['JP'],8.0,53152.0,32.569,8.0,64
tm192769,Vegas Vacation,MOVIE,1997,PG,94,'comedy',['US'],5.9,49377.0,12.537,5.9,136
tm187791,In the Line of Fire,MOVIE,1993,R,128,'drama',['US'],7.2,102916.0,19.8,7.2,208
tm187791,In the Line of Fire,MOVIE,1993,R,128,'thriller',['US'],7.2,102916.0,19.8,7.2,208
tm187791,In the Line of Fire,MOVIE,1993,R,128,'crime',['US'],7.2,102916.0,19.8,7.2,208
tm187791,In the Line of Fire,MOVIE,1993,R,128,'action',['US'],7.2,102916.0,19.8,7.2,208
tm113576,Little Women,MOVIE,1994,PG,115,'drama',['US'],7.3,58178.0,13.683,7.3,123
tm113576,Little Women,MOVIE,1994,PG,115,'romance',['US'],7.3,58178.0,13.683,7.3,123
tm113576,Little Women,MOVIE,1994,PG,115,'family',['US'],7.3,58178.0,13.683,7.3,123
tm65686,U.S. Marshals,MOVIE,1998,PG-13,131,'thriller',['US'],6.5,105286.0,24.205,6.5,146
tm65686,U.S. Marshals,MOVIE,1998,PG-13,131,'crime',['US'],6.5,105286.0,24.205,6.5,146
tm65686,U.S. Marshals,MOVIE,1998,PG-13,131,'action',['US'],6.5,105286.0,24.205,6.5,146
ts8570,Barney & Friends,SHOW,1992,TV-G,28,'comedy',['US'],3.8,9624.0,14.641,3.8,291
ts8570,Barney & Friends,SHOW,1992,TV-G,28,'family',['US'],3.8,9624.0,14.641,3.8,291
tm191387,Anaconda,MOVIE,1997,PG-13,89,'horror',"['PE', 'US', 'BR']",4.8,104213.0,34.405,4.8,299
tm191387,Anaconda,MOVIE,1997,PG-13,89,'thriller',"['PE', 'US', 'BR']",4.8,104213.0,34.405,4.8,299
tm191387,Anaconda,MOVIE,1997,PG-13,89,'action',"['PE', 'US', 'BR']",4.8,104213.0,34.405,4.8,299
ts27693,Kenan & Kel,SHOW,1996,TV-Y7,25,'family',['US'],7.8,15620.0,33.544,7.8,49
ts27693,Kenan & Kel,SHOW,1996,TV-Y7,25,'comedy',['US'],7.8,15620.0,33.544,7.8,49
tm19494,The Replacements,MOVIE,2000,PG-13,118,'comedy',['US'],6.6,64771.0,30.982,6.6,37
tm19494,The Replacements,MOVIE,2000,PG-13,118,'sport',['US'],6.6,64771.0,30.982,6.6,37
tm191772,Seven Years in Tibet,MOVIE,1997,PG-13,136,'action',['US'],7.1,142903.0,13.766,7.1,23
tm191772,Seven Years in Tibet,MOVIE,1997,PG-13,136,'drama',['US'],7.1,142903.0,13.766,7.1,23
tm191772,Seven Years in Tibet,MOVIE,1997,PG-13,136,'history',['US'],7.1,142903.0,13.766,7.1,23
tm191772,Seven Years in Tibet,MOVIE,1997,PG-13,136,'war',['US'],7.1,142903.0,13.766,7.1,23
tm12499,The Net,MOVIE,1995,PG-13,114,'thriller',['US'],5.9,66667.0,15.935,5.9,20
tm12499,The Net,MOVIE,1995,PG-13,114,'action',['US'],5.9,66667.0,15.935,5.9,20
tm12499,The Net,MOVIE,1995,PG-13,114,'crime',['US'],5.9,66667.0,15.935,5.9,20
tm12499,The Net,MOVIE,1995,PG-13,114,'drama',['US'],5.9,66667.0,15.935,5.9,20
tm186589,Cliffhanger,MOVIE,1993,R,112,'action',"['IT', 'US', 'FR']",6.5,128972.0,27.78,6.5,96
tm186589,Cliffhanger,MOVIE,1993,R,112,'thriller',"['IT', 'US', 'FR']",6.5,128972.0,27.78,6.5,96
tm186589,Cliffhanger,MOVIE,1993,R,112,'comedy',"['IT', 'US', 'FR']",6.5,128972.0,27.78,6.5,96
tm186589,Cliffhanger,MOVIE,1993,R,112,'animation',"['IT', 'US', 'FR']",6.5,128972.0,27.78,6.5,96
tm189764,Menace II Society,MOVIE,1993,R,97,'drama',['US'],7.5,58179.0,13.928,7.5,46
tm189764,Menace II Society,MOVIE,1993,R,97,'crime',['US'],7.5,58179.0,13.928,7.5,46
tm189764,Menace II Society,MOVIE,1993,R,97,'thriller',['US'],7.5,58179.0,13.928,7.5,46
tm10739,Johnny Mnemonic,MOVIE,1995,R,97,'action',"['CA', 'US']",5.6,71563.0,10.75,5.6,294
tm10739,Johnny Mnemonic,MOVIE,1995,R,97,'drama',"['CA', 'US']",5.6,71563.0,10.75,5.6,294
tm10739,Johnny Mnemonic,MOVIE,1995,R,97,'scifi',"['CA', 'US']",5.6,71563.0,10.75,5.6,294
tm10739,Johnny Mnemonic,MOVIE,1995,R,97,'thriller',"['CA', 'US']",5.6,71563.0,10.75,5.6,294
tm1822,3 Ninjas Kick Back,MOVIE,1994,PG,93,'comedy',"['JP', 'US']",4.5,9321.0,12.603,4.5,10
tm1822,3 Ninjas Kick Back,MOVIE,1994,PG,93,'family',"['JP', 'US']",4.5,9321.0,12.603,4.5,10
tm1822,3 Ninjas Kick Back,MOVIE,1994,PG,93,'action',"['JP', 'US']",4.5,9321.0,12.603,4.5,10
tm1822,3 Ninjas Kick Back,MOVIE,1994,PG,93,'sport',"['JP', 'US']",4.5,9321.0,12.603,4.5,10
tm55369,Edge of Seventeen,MOVIE,1998,R,104,'romance',['US'],6.8,6549.0,6.276,6.8,150
tm55369,Edge of Seventeen,MOVIE,1998,R,104,'drama',['US'],6.8,6549.0,6.276,6.8,150
tm55369,Edge of Seventeen,MOVIE,1998,R,104,'comedy',['US'],6.8,6549.0,6.276,6.8,150
ts251477,My First Errand,SHOW,1991,TV-G,18,'documentation',['JP'],6.510860655737705,23439.382473841557,7.73,6.510860655737705,243
ts251477,My First Errand,SHOW,1991,TV-G,18,'family',['JP'],6.510860655737705,23439.382473841557,7.73,6.510860655737705,243
ts251477,My First Errand,SHOW,1991,TV-G,18,'reality',['JP'],6.510860655737705,23439.382473841557,7.73,6.510860655737705,243
tm192431,The Devil's Own,MOVIE,1997,R,107,'crime',['US'],6.2,65323.0,12.863,6.2,37
tm192431,The Devil's Own,MOVIE,1997,R,107,'thriller',['US'],6.2,65323.0,12.863,6.2,37
tm192431,The Devil's Own,MOVIE,1997,R,107,'drama',['US'],6.2,65323.0,12.863,6.2,37
tm192431,The Devil's Own,MOVIE,1997,R,107,'action',['US'],6.2,65323.0,12.863,6.2,37
tm192431,The Devil's Own,MOVIE,1997,R,107,'european',['US'],6.2,65323.0,12.863,6.2,37
ts22286,Cardcaptor Sakura,SHOW,1998,TV-Y7,25,'scifi',['JP'],8.0,5008.0,35.757,8.0,297
ts22286,Cardcaptor Sakura,SHOW,1998,TV-Y7,25,'animation',['JP'],8.0,5008.0,35.757,8.0,297
ts22286,Cardcaptor Sakura,SHOW,1998,TV-Y7,25,'action',['JP'],8.0,5008.0,35.757,8.0,297
ts22286,Cardcaptor Sakura,SHOW,1998,TV-Y7,25,'comedy',['JP'],8.0,5008.0,35.757,8.0,297
ts22286,Cardcaptor Sakura,SHOW,1998,TV-Y7,25,'drama',['JP'],8.0,5008.0,35.757,8.0,297
ts22286,Cardcaptor Sakura,SHOW,1998,TV-Y7,25,'family',['JP'],8.0,5008.0,35.757,8.0,297
ts22286,Cardcaptor Sakura,SHOW,1998,TV-Y7,25,'fantasy',['JP'],8.0,5008.0,35.757,8.0,297
ts22286,Cardcaptor Sakura,SHOW,1998,TV-Y7,25,'romance',['JP'],8.0,5008.0,35.757,8.0,297
tm192199,Spawn,MOVIE,1997,PG-13,96,'scifi',['US'],5.2,68184.0,16.989,5.2,20
tm192199,Spawn,MOVIE,1997,PG-13,96,'action',['US'],5.2,68184.0,16.989,5.2,20
tm192199,Spawn,MOVIE,1997,PG-13,96,'drama',['US'],5.2,68184.0,16.989,5.2,20
tm192199,Spawn,MOVIE,1997,PG-13,96,'horror',['US'],5.2,68184.0,16.989,5.2,20
ts11397,Adventures of Sonic the Hedgehog,SHOW,1993,TV-Y7,22,'scifi',['US'],6.2,3902.0,13.313,6.2,185
ts11397,Adventures of Sonic the Hedgehog,SHOW,1993,TV-Y7,22,'animation',['US'],6.2,3902.0,13.313,6.2,185
ts11397,Adventures of Sonic the Hedgehog,SHOW,1993,TV-Y7,22,'action',['US'],6.2,3902.0,13.313,6.2,185
ts11397,Adventures of Sonic the Hedgehog,SHOW,1993,TV-Y7,22,'comedy',['US'],6.2,3902.0,13.313,6.2,185
ts11397,Adventures of Sonic the Hedgehog,SHOW,1993,TV-Y7,22,'family',['US'],6.2,3902.0,13.313,6.2,185
ts11397,Adventures of Sonic the Hedgehog,SHOW,1993,TV-Y7,22,'fantasy',['US'],6.2,3902.0,13.313,6.2,185
ts11397,Adventures of Sonic the Hedgehog,SHOW,1993,TV-Y7,22,'western',['US'],6.2,3902.0,13.313,6.2,185
tm56033,Croupier,MOVIE,1998,R,94,'drama',"['IE', 'GB', 'DE', 'FR']",7.0,21599.0,8.381,7.0,207
tm56033,Croupier,MOVIE,1998,R,94,'european',"['IE', 'GB', 'DE', 'FR']",7.0,21599.0,8.381,7.0,207
tm56033,Croupier,MOVIE,1998,R,94,'crime',"['IE', 'GB', 'DE', 'FR']",7.0,21599.0,8.381,7.0,207
ts21581,Girlfriends,SHOW,2000,TV-PG,21,'drama',['US'],7.2,4528.0,12.163,7.2,50
ts21581,Girlfriends,SHOW,2000,TV-PG,21,'comedy',['US'],7.2,4528.0,12.163,7.2,50
tm117488,The Next Karate Kid,MOVIE,1994,PG,107,'action',['US'],4.5,30422.0,20.185,4.5,52
tm117488,The Next Karate Kid,MOVIE,1994,PG,107,'drama',['US'],4.5,30422.0,20.185,4.5,52
tm117488,The Next Karate Kid,MOVIE,1994,PG,107,'family',['US'],4.5,30422.0,20.185,4.5,52
tm117488,The Next Karate Kid,MOVIE,1994,PG,107,'sport',['US'],4.5,30422.0,20.185,4.5,52
tm117488,The Next Karate Kid,MOVIE,1994,PG,107,'romance',['US'],4.5,30422.0,20.185,4.5,52
tm190811,Geronimo: An American Legend,MOVIE,1993,PG-13,115,'western',['US'],6.5,11709.0,8.136,6.5,116
tm190811,Geronimo: An American Legend,MOVIE,1993,PG-13,115,'history',['US'],6.5,11709.0,8.136,6.5,116
tm190811,Geronimo: An American Legend,MOVIE,1993,PG-13,115,'drama',['US'],6.5,11709.0,8.136,6.5,116
tm191431,Double Team,MOVIE,1997,R,93,'action',"['HK', 'US']",4.8,34396.0,14.599,4.8,196
tm191431,Double Team,MOVIE,1997,R,93,'scifi',"['HK', 'US']",4.8,34396.0,14.599,4.8,196
tm191431,Double Team,MOVIE,1997,R,93,'comedy',"['HK', 'US']",4.8,34396.0,14.599,4.8,196
tm191431,Double Team,MOVIE,1997,R,93,'thriller',"['HK', 'US']",4.8,34396.0,14.599,4.8,196
tm10811,Heavy,MOVIE,1995,R,105,'drama',['US'],6.8,5047.0,3.308,6.8,80
tm10811,Heavy,MOVIE,1995,R,105,'romance',['US'],6.8,5047.0,3.308,6.8,80
tm49839,The Players Club,MOVIE,1998,R,104,'comedy',['US'],5.9,6676.0,9.25,5.9,279
tm49839,The Players Club,MOVIE,1998,R,104,'drama',['US'],5.9,6676.0,9.25,5.9,279
ts20918,The Parkers,SHOW,1999,TV-PG,19,'comedy',['US'],6.8,2377.0,5.745,6.8,262
ts21693,"Sister, Sister",SHOW,1994,TV-PG,22,'comedy',['US'],6.2,12657.0,21.489,6.2,134
ts21693,"Sister, Sister",SHOW,1994,TV-PG,22,'drama',['US'],6.2,12657.0,21.489,6.2,134
ts21693,"Sister, Sister",SHOW,1994,TV-PG,22,'family',['US'],6.2,12657.0,21.489,6.2,134
ts20939,Moesha,SHOW,1996,TV-PG,21,'drama',['US'],5.8,3747.0,10.901,5.8,211
ts20939,Moesha,SHOW,1996,TV-PG,21,'comedy',['US'],5.8,3747.0,10.901,5.8,211
ts20939,Moesha,SHOW,1996,TV-PG,21,'family',['US'],5.8,3747.0,10.901,5.8,211
ts21684,Heartbreak High,SHOW,1994,TV-MA,45,'drama',['AU'],7.8,3139.0,7.222,7.8,141
ts21684,Heartbreak High,SHOW,1994,TV-MA,45,'romance',['AU'],7.8,3139.0,7.222,7.8,141
ts21684,Heartbreak High,SHOW,1994,TV-MA,45,'comedy',['AU'],7.8,3139.0,7.222,7.8,141
ts22080,Oggy and the Cockroaches,SHOW,1999,TV-Y7,9,'animation',['FR'],7.4,4281.0,40.189,7.4,221
ts22080,Oggy and the Cockroaches,SHOW,1999,TV-Y7,9,'comedy',['FR'],7.4,4281.0,40.189,7.4,221
ts22080,Oggy and the Cockroaches,SHOW,1999,TV-Y7,9,'family',['FR'],7.4,4281.0,40.189,7.4,221
ts22080,Oggy and the Cockroaches,SHOW,1999,TV-Y7,9,'action',['FR'],7.4,4281.0,40.189,7.4,221
ts22080,Oggy and the Cockroaches,SHOW,1999,TV-Y7,9,'european',['FR'],7.4,4281.0,40.189,7.4,221
tm67635,Kuch Kuch Hota Hai,MOVIE,1998,G,185,'romance',['IN'],7.6,52036.0,12.35,7.6,114
tm67635,Kuch Kuch Hota Hai,MOVIE,1998,G,185,'comedy',['IN'],7.6,52036.0,12.35,7.6,114
tm67635,Kuch Kuch Hota Hai,MOVIE,1998,G,185,'drama',['IN'],7.6,52036.0,12.35,7.6,114
tm320211,Children of God,MOVIE,1994,Unrated,63,'documentation',['GB'],6.3,612.0,0.685,6.3,45
